"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","ID","Type","Firing Pattern","Input Resistance","Tau Membrane","Threshold Current","AP Amplitude","AP Halfwidth","Voltage Threshold","Max DepolRate","Max RepolRate","Sag 90mV","RMP","Cluster"
4.1206459210238,-1.07277866156526,0.298227669711439,1.75149000971707,-0.0677083854119028,1.19245398411857,0.617208216172647,-0.0292738272762042,1.10004445562679,-0.227968105877462,"P6_iMNTB","Projected1","Phasic",0.2393,12.37,140,49.2741,0.491104,-47.2406,257.32,-111.844,5.768,-73.8,"1"
3.111601311275,0.480967386705573,-1.72233296708084,0.315536633452388,-0.456524849925255,0.371706517202983,0.479604599674987,-0.00358133885887983,0.19789681190888,-0.00460390182711339,"P6_iMNTB","Projected1","Phasic",0.1588,7.61,220,47.3657,0.393129,-45.6137,255.756,-140.001,4.16,-76.08,"1"
3.58435417302672,-0.842238385424182,0.33549371749325,1.66317700024331,-0.202004152150979,0.587055955530574,0.271730768601101,-0.183341117789276,0.83134065808655,-0.0840659072908866,"P6_iMNTB","Projected1","Phasic",0.223,11.35,120,50.2439,0.450584,-47.8663,258.102,-122.012,5.723,-73.09,"1"
2.01050179476598,-0.454951889348068,1.06881273545998,0.331058090153186,-1.10813234230283,-0.0211414604588708,-0.0686118290811482,-0.209910087434557,0.316980878315158,0.364912280762083,"P6_iMNTB","Projected1","Tonic",0.2135,10.48,80,54.5926,0.337799,-44.3623,344.137,-179.107,5.867,-72.81,"1"
-1.81714047159494,-1.49552509021159,0.874585449496753,-0.213535747512533,-0.71922009150519,0.00598166568952394,0.483256636954878,-0.269125744886008,0.0222897395209425,0.287914680465095,"P6_iMNTB","Projected1","Tonic",0.2558,10.26,100,71.9558,0.241745,-48.6171,581.904,-363.69,4.544,-73.72,"2"
2.9531442757862,3.62872062133102,0.157334677337026,0.318773349751465,-0.455388623919464,0.821592090879668,0.722462222783923,0.0548887576831151,-0.197434358586046,-0.0748215980836971,"P6_iMNTB","Projected1","Phasic",0.1325,5.55,260,48.492,0.376756,-38.7623,258.884,-149.387,8.72,-68.48,"1"
1.63259993327453,0.426605026374844,0.716175920475342,0.323854434647122,0.111923109576951,-0.25469054683346,1.28182523081129,-0.0459613894128602,-0.196063702794399,0.0634321831238348,"P6_iMNTB","Projected1","Tonic",0.2778,7.18,160,58.2842,0.348147,-45.0819,347.265,-199.443,6.489,-71.7,"1"
4.8745676311933,1.630379937605,1.13761371858074,0.817957296119449,-0.779718660494303,1.40029924030046,1.05652223089799,0.201513388868754,0.619221868409463,-0.601364634265042,"P6_iMNTB","Projected1","Phasic",0.2083,9.58,180,43.3925,0.484073,-37.9489,211.175,-113.409,8.275,-70.49,"1"
6.02921157056109,-2.93513561423571,1.39876507424164,2.30085216183366,-0.829725886608354,1.45759027386322,1.95414651152268,-0.0381788820820944,1.70269964531812,-1.02998192986745,"P6_iMNTB","Projected1","Phasic",0.3403,14.57,45,46.6774,0.622689,-44.4562,240.113,-90.7269,4.677,-75.39,"3"
3.02676959677109,2.74031235257489,-0.682641280103321,1.53827541711482,-0.468031034529038,0.467313100333516,0.499657587072698,0.919115915780472,0.520845101626127,-0.14951131180526,"P6_iMNTB","Projected1","Phasic",0.0955,5.67,230,50.6506,0.42794,-43.893,254.192,-141.565,9.117,-72.17,"1"
