"PC1","PC2","PC3","ID","Type","Firing Pattern","Cell ID"
6.75486488925214,-0.583551696712366,1.5123362844228,"P6_TeNT","Projected2","Tonic","10122022_S1C2"
3.47779180088641,0.598150692962124,1.91436596487362,"P6_TeNT","Projected2","Tonic","10122022_S2C1"
2.73301507031965,-2.32101539480991,0.33737049925261,"P6_TeNT","Projected2","Tonic","10122022_S3C2"
9.29593585749333,-2.94243575850095,1.32944177446582,"P6_TeNT","Projected2","Tonic","10122022_S3C3"
4.97114714422036,0.788173548831106,5.37872544159747,"P6_TeNT","Projected2","Tonic","12312022_S1C2"
13.4498885580633,-4.85520985854843,-0.381030463660946,"P6_TeNT","Projected2","Tonic","12312022_S1C4"
8.571672894285,-4.68560555550989,0.840337149819745,"P6_TeNT","Projected2","Tonic","12312022_S2C2"
3.78994650202234,0.345894417288158,0.493136040356513,"P6_TeNT","Projected2","Tonic","12292023_S1C2"
4.36555032776767,1.93244346445915,1.96259114253364,"P6_TeNT","Projected2","Tonic","03142024_S2C2"
3.35055522339941,-0.925784659096959,4.31211522871745,"P6_TeNT","Projected2","Tonic","03032022_S1C2"
-0.634768336552609,2.64721142360263,0.0788018992557472,"P6_iMNTB","Projected5","Phasic","03172022_S1C1"
1.69828637001525,1.95843409700513,-0.341064893358075,"P6_iMNTB","Projected5","Phasic","03202022_S1C1"
3.64378806678782,1.88099246123707,-2.62979788907376,"P6_iMNTB","Projected5","Phasic","03282022_S1C1"
2.25773765233136,-0.946090053106141,0.378469978954963,"P6_iMNTB","Projected5","Phasic","06142022_S1C1"
5.45339931812719,-0.0522407416169059,0.978165065771468,"P6_iMNTB","Projected5","Phasic","06142022_S1C2"
2.9160767471335,1.13928159706761,-1.41426052280052,"P6_iMNTB","Projected5","Phasic","06142022_S2C1"
2.20021621536922,-0.0542804064409911,-3.13259540210474,"P6_iMNTB","Projected5","Phasic","10122022_S3C1"
4.03962837448863,0.867038586190411,-1.89313187013565,"P6_iMNTB","Projected5","Phasic","12312022_S1C1"
